product_id,customer_id,full_name,created_time,rating,content
10119100,trang,trang,09:27 | 08/05/2021,5,
19147069,DoThanhThuy,Đỗ Thanh Thủy,11:57 | 13/12/2019,5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.
19159118,LeKhanh,Le Khanh,22:23 | 13/09/2020,2,đặc ta xxxl ma giao ta.Bên trong nho như zai L? ta sai xxxl ben trai =€ ma nho sai L nua sau ma sai đây.??
19159118,AnAn,An An,21:54 | 24/08/2019,1,"Sản phẩm/dịch vụ hoàn toàn khác mô tả. Đóng gói hàng không cẩn thận/Vé dịch vụ rách, mờ, không rõ thông tin. Chất lượng sản phẩm/dịch vụ rất tệ. Đặt combo 100 bỉm mà giao chỉ 88 miếng , coi như tôi bố thí cho 12 miếng đấy . Chưa nói đến chất lượng bỉm mỏng, thấm hút kém. Chỉ nói đến việc giao hàng ba trợn ba trạo , ăn bớt xén của khách hàng là đã muốn tổng sỉ ."
19159118,NguyenTruongGiang,Nguyễn Trường Giang,15:10 | 04/05/2023,5,cho 5 sao mà gửi tin nhắn báo sp lỗi nhiều mà shop chả có phản hồi. chắc không mua ủng hộ tiếp tục được.
19159118,ThuThu,Thư Thư,12:43 | 16/04/2020,5,sản phẩm tốt.shop uy tín.lần trước thiếu.lần này shop đã bù thêm sẽ ủng hộ shop nhiều.
19159118,LeKhanh,Le Khanh,18:04 | 10/08/2020,5,gia tiên hợp voi sph .san phẩm ok...
19159118,NguyenTruongGiang,Nguyễn Trường Giang,10:41 | 21/03/2023,5,Đẹp như mô tả.
19159118,Hoa,Hoa,22:07 | 13/01/2023,5,Đóng gói kỹ lưỡng.
19159118,duyennguyenthi,duyên nguyễn thị,22:05 | 24/07/2019,5,tốt. gửi nhanh. mềm lắm.
19159118,KieuLong,Kiều Long,04:43 | 31/05/2023,5,
19159118,KieuLong,Kiều Long,19:56 | 09/05/2023,5,
19292212,LanNguyen,Lan Nguyễn,17:50 | 14/02/2020,4,Sản phẩm/dịch vụ giống mô tả. Gửi sản phẩm/vé dịch vụ nhanh. Đóng gói hàng chắc chắn tuy nhiên bề ngoài bao bì bị bẩn
19292212,TranHuyen,Trần Huyền,19:56 | 20/11/2019,5,"Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình."
19292212,PHAMPhuong,PHAM Phuong,12:37 | 18/09/2021,5,
19292212,chuvankhoa,chu van khoa,19:23 | 06/09/2019,5,Chất lượng sản phẩm/dịch vụ rất tốt.
19292212,ChuVanHoc,Chu Văn Học,14:08 | 30/07/2019,5,Gửi sản phẩm/vé dịch vụ nhanh.
19292212,chuvankhoa,chu van khoa,19:06 | 23/07/2019,5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.
19292212,ChuVanHoc,Chu Văn Học,13:49 | 14/07/2019,5,Gửi sản phẩm/vé dịch vụ nhanh.
19292387,PHAMANHNGOC,PHẠM ANH NGỌC,15:39 | 02/02/2021,5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả."
19292387,hoanguyenthi,hòa nguyễn thị,17:40 | 06/04/2020,5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình."
19442403,nambao,nam bao,17:07 | 06/12/2022,5,
19442403,QuynhBui,Quỳnh Bùi,18:10 | 01/07/2021,5,"Chuyên nghiệp, thân thiện. Đóng gói kỹ lưỡng. Giá tốt. Giao hàng nhanh bất ngờ."
19442403,Ngothivy,Ngô thị vy,08:53 | 04/12/2020,5,Đóng gói kỹ lưỡng.
19442403,giangnguyenthi,giang nguyễn thị,19:37 | 06/03/2020,5,bỉm viêt nam dày from nhỏ
19442403,PhuongNgoViet,Phương Ngô Việt,21:58 | 02/02/2020,5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh.
19442403,PhuongNgoViet,Phương Ngô Việt,08:29 | 22/11/2019,5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình."
19544165,SinhTrinh,Sinh Trịnh,11:04 | 10/07/2020,4,Chất lượng tốt. Giao hàng nhanh. tả mỏng hơn nhiều hạt lợn cơn so với các Shop khác mình mua hi vọng con mặc không bị dị ứng
19544165,DangMai,Đặng Mai,13:21 | 27/12/2019,5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. shop chuẩn bị hàng rất nhanh và chu đáo, sản phẩm của Thạch Thảo luôn làm mình hài lòng, và những ưu ái của Sendo dành cho khách hàng luôn mang đến cho mình trải nghiệm mua sắm thú vị. yêu sendo.❤"
19544165,NguyenUyen,Nguyễn Uyên,12:04 | 27/06/2021,5,Đóng gói kỹ lưỡng.
