rating,content,class,content_clean,content_clean_pt,length,positive_count,negative_count,class_new
1,"hộp sản phẩm ko giống như hình , thật tế giao 3 hộp đều là hình hello kitty có 1 hộp bị thiếu thun, ko đủ 40 cọng.",0,hộp sản phẩm ko giống như hình thật tế giao 3 hộp đều là hình hello kitty có 1 hộp bị thiếu thun ko đủ 40 cọng,hộp sản_phẩm không_giống hình tế hộp hình hộp không_đủ cọng,116,0,0,0
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. giao thiếu 1 cộng.,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt giao thiếu 1 cộng,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt cộng,102,3,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. tot",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi shop tư vấn hướng dẫn cực kỳ nhiệt tình tot,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình tốt,92,4,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Gửi sản phẩm/vé dịch vụ nhanh. tot,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi gửi sản phẩm vé dịch vụ nhanh tot,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi gửi_sản_phẩm vé_dịch_vụ_tốt,82,3,0,1
5,"đồ đẹp giao hàng nhanh, shop lại rất nhiệt tinh",1,đồ đẹp giao hàng nhanh shop lại rất nhiệt tinh,đồ đẹp giao_hàng cửa_hàng_nhiệt_tình,46,2,0,1
5,"vải dày, đẹp",1,vải dày đẹp,vải dày đẹp,11,1,0,1
5,Đóng gói kỹ lưỡng. Giá tốt. Giao hàng nhanh bất ngờ. Hơi khác với hình một chúc. Nhưng chấp nhận được.,1,đóng gói kỹ lưỡng giá tốt giao hàng nhanh bất ngờ hơi khác với hình một chúc nhưng chấp nhận được,đóng_gói_kỹ_lưỡng giá_tốt giao_hàng khác_hình chúc chấp_nhận,97,2,0,1
5,Sản phẩm giống mô tả. Vải mềm co giản tốt.,1,sản phẩm giống mô tả vải mềm co giản tốt,sản_phẩm_giống_mô_tả vải mềm co_giản tốt,40,2,0,1
3,"Giao hang k dung size,mau tuy nhien mua trong ky sale gia mem k tôn ship nen minh nhan hang.",0,giao hang k dung size mau tuy nhien mua trong ky sale gia mem k tôn ship nen minh nhan hang,không_dung_size gia_mem không_tôn_giao_hàng nen_minh nhan_hang,104,0,0,0
5,vải đẹp luôn nhe ❤,1,vải đẹp luôn nhe yêu,vải đẹp yêu,20,1,0,1
4,"Sản phẩm/dịch vụ giống mô tả. Chất lượng sản phẩm/dịch vụ khá tốt. sản phẩm tốt, giống mô tả",1,sản phẩm dịch vụ giống mô tả chất lượng sản phẩm dịch vụ khá tốt sản phẩm tốt giống mô tả,sản_phẩm_dịch_vụ_giống_mô_tả chất_lượng sản_phẩm_dịch_vụ_tốt sản_phẩm_tốt giống_mô_tả,89,4,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. màu ko đúng với hình.",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời màu ko đúng với hình,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời màu không_đúng hình,101,6,1,1
5,đặt màu sanh shop giao.màu vàng không đúng màu,1,đặt màu sanh shop giao màu vàng không đúng màu,màu cửa_hàng màu vàng không_đúng màu,46,0,1,0
5,Vải hơi mỏng nhưng hợp túi tiền,1,vải hơi mỏng nhưng hợp túi tiền,vải mỏng_hợp túi_tiền,31,0,0,1
5,Đã mua nhiều lần nên không biết nói gì !,1,đã mua nhiều lần nên không biết nói gì,,38,0,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Gửi sản phẩm/vé dịch vụ nhanh.",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi shop tư vấn hướng dẫn cực kỳ nhiệt tình gửi sản phẩm vé dịch vụ nhanh,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình gửi_sản_phẩm vé_dịch_vụ,118,3,0,1
1,"vải xấu quá , giặt ra màu tùm lùm thấy ghê...ko cho xem hàng là nghi rùi...",0,vải xấu quá giặt ra màu tùm lùm thấy ghê ko cho xem hàng là nghi rùi,vải xấu giặt màu tùm lùm ghê không_xem hàng nghi_rùi,71,0,1,0
3,đồ không giống mô tả . vải xấu .,0,đồ không giống mô tả vải xấu,đồ không_giống_mô_tả vải xấu,28,0,2,0
3,"chiều rộng thì vừa nhưng hơi cạn , độ giãn ít.",0,chiều rộng thì vừa nhưng hơi cạn độ giãn ít,chiều rộng cạn_độ giãn,43,0,0,0
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. hang y chang hinh ln e se ung ho sop hoai ln hag ok vai cg giong trong hinh e rat thich,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi hang y chang hinh ln e se ung ho sop hoai ln hag ok vai cg giong trong hinh e rat thich,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi y_chang ln ung_ho sop_hoai ln hag ổn cg_giong thích,138,4,0,1
1,Kêu giao hàng số 5 cho pé 12kg. Mà giao hàng cho pé 5 tháng. Làm ăn vậy mà coi được hả. Đề nghị sendo coi lại cách làm ăn của shop dùm,0,kêu giao hàng số 5 cho pé 12kg mà giao hàng cho pé 5 tháng làm ăn vậy mà coi được hả đề nghị sendo coi lại cách làm ăn của shop dùm,kêu giao_hàng pé giao_hàng pé làm_ăn coi_hả đề_nghị sendo làm_ăn cửa_hàng dùm,131,0,0,0
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. tot",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình tot,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình tốt,158,5,0,1
5,Sản phẩm giống mô tả nhung hơi mỏng .nói chung la cũng hài lòng,1,sản phẩm giống mô tả nhung hơi mỏng nói chung la cũng hài lòng,sản_phẩm_giống_mô_tả mỏng nói_chung_la hài_lòng,62,1,1,1
5,hàng đẹp. đúng mô tả. shop tư vấn nhiệt tình,1,hàng đẹp đúng mô tả shop tư vấn nhiệt tình,hàng_đẹp đúng_mô_tả cửa_hàng tư_vấn_nhiệt_tình,42,3,0,1
5,"[""sản phẩm rất ok với mức giá. chủ shop lại nhiệt tình""]",1,"""sản phẩm rất ok với mức giá chủ shop lại nhiệt tình""",""" sản_phẩm_ổn giá chủ cửa_hàng_nhiệt_tình """,63,2,0,1
5,san pham cua ban toi rat hai long,1,san pham cua ban toi rat hai long,sản_phẩm toi_rat,33,0,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. cam on shop,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt cam on shop,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt cam_on cửa_hàng,96,3,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Dc,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi dc,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi,53,2,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Vải mêm đẹp hinh in ro rang size cực chuẩn k phải trừ hao như những chỗ khác, chi chủ lai rất vui vẻ dê thuong nhe",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt shop tư vấn hướng dẫn cực kỳ nhiệt tình vải mêm đẹp hinh in ro rang size cực chuẩn k phải trừ hao như những chỗ khác chi chủ lai rất vui vẻ dê thuong nhe,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình vải mêm đẹp cực chuẩn trừ_hao chỗ chủ vui_vẻ dê,242,6,0,1
5,"đồ rất đẹp, chất liệ vải tốt. sẽ ủng hộ shop",1,đồ rất đẹp chất liệ vải tốt sẽ ủng hộ shop,đồ đẹp chất liệ vải tốt ủng_hộ cửa_hàng,42,2,0,1
5,Đồ đẹp lắm ạ,1,đồ đẹp lắm ạ,đồ đẹp lắm,12,1,0,1
5,"Hàng đẹp, giá rẻ",1,hàng đẹp giá rẻ,hàng_đẹp giá_rẻ,15,2,0,1
5,Sao đạc màu đỏ mà lấy màu xám lúc đạc hàng có nhân viên gọi điện mà với hàng không giống nữa,1,sao đạc màu đỏ mà lấy màu xám lúc đạc hàng có nhân viên gọi điện mà với hàng không giống nữa,sao_đạc màu đỏ màu xám lúc_đạc hàng điện hàng_không,92,0,0,1
4,San pham dep nhug khác mau,1,san pham dep nhug khác mau,sản_phẩm,27,0,0,1
5,giao hàng nhanh đóng gói cẩn thận shop tư vấn nhiệt tình mẫu mã cũng đẹp nữa . sẽ ủng hộ shop,1,giao hàng nhanh đóng gói cẩn thận shop tư vấn nhiệt tình mẫu mã cũng đẹp nữa sẽ ủng hộ shop,giao_hàng đóng_gói_cẩn_thận cửa_hàng tư_vấn_nhiệt_tình mẫu_mã đẹp ủng_hộ cửa_hàng,91,3,0,1
4,tot,1,tot,tốt,3,1,0,1
3,Sản phẩm đẹp. khác mô tả. đặc đồ bé gái màu hồng. khi giao đồ thì của bé trai. yêu cầu shop đổi hàng.,0,sản phẩm đẹp khác mô tả đặc đồ bé gái màu hồng khi giao đồ thì của bé trai yêu cầu shop đổi hàng,sản_phẩm_đẹp khác_mô_tả đặc_đồ bé gái màu hồng giao_đồ bé cửa_hàng đổi hàng,96,1,1,0
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. hang ok. cam on shop",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình hang ok cam on shop,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình ổn cam_on cửa_hàng,174,5,0,1
2,bé gái 14kg mặc cỡ 5 nhưng hơi ngắn,0,bé gái 14kg mặc cỡ 5 nhưng hơi ngắn,bé gái mặc cỡ ngắn,35,0,0,0
5,Sp giống mô tả,1,sp giống mô tả,sản_phẩm_giống_mô_tả,20,1,0,1
3,sản phẩm không phải màu yêu cầu,0,sản phẩm không phải màu yêu cầu,sản_phẩm màu,31,0,0,0
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. sợi len hơi thô, khô. hông trơn mềm.",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình sợi len hơi thô khô hông trơn mềm,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình sợi len_thô khô hông trơn mềm,188,4,0,1
1,Sao mua trên 150 k mà lại vẫn tính thêm tiền ship,0,sao mua trên 150 k mà lại vẫn tính thêm tiền ship,không_lại tiền giao_hàng,58,0,0,0
5,"giao hàng nhanh, shop tư vấn nhiệt tình và có trách nhiệm, sẽ ủng hộ tiếp",1,giao hàng nhanh shop tư vấn nhiệt tình và có trách nhiệm sẽ ủng hộ tiếp,giao_hàng cửa_hàng tư_vấn_nhiệt_tình trách_nhiệm ủng_hộ tiếp,71,1,0,1
5,hàng y hình nhưng size nhỏ hơn mô tả. bé mặc ko vừa,1,hàng y hình nhưng size nhỏ hơn mô tả bé mặc ko vừa,hàng y_hình mô_tả bé mặc không_vừa,53,0,1,0
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Màu đẹp như hình, bé nhà mình rất thích, cảm ơn shop!",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình màu đẹp như hình bé nhà mình rất thích cảm ơn shop,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình màu đẹp hình_bé rất_thích cửa_hàng,205,6,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Sản phẩm ok. Nhưng cái gối kê đầu khác với những món còn lại. Trừ 1 sao :(,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi sản phẩm ok nhưng cái gối kê đầu khác với những món còn lại trừ 1 sao,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi sản_phẩm_ổn gối kê đầu món trừ,118,3,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. sản phẩm rất tốt ok ?",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình sản phẩm rất tốt ok,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình sản_phẩm_rất_tốt ổn,174,6,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. hang ok dung mau ma tang 5 sau,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt hang ok dung mau ma tang 5 sau,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt ổn_dung ma_tang,115,3,0,1
5,Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. Chất Lượng sản phẩm tôt hơn mong đợi.,1,đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ chất lượng sản phẩm tôt hơn mong đợi,đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng chất_lượng sản_phẩm tôt mong_đợi,121,5,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. mình ưng ý lắm ,bé mặc nhìn dễ thương lắm",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình mình ưng ý lắm bé mặc nhìn dễ thương lắm,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình ưng_ý lắm bé mặc dễ_thương lắm,195,5,1,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. sản phẩm ok, giao hàng nhanh",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh sản phẩm ok giao hàng nhanh,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ sản_phẩm_ổn giao_hàng,142,4,0,1
5,Đẹp như mô tả. Đóng gói kỹ lưỡng. Giá tốt. quá đẹp mọi người ơi... nên mua cho bé nhà mình nha mn..bé nhà mình mang nhìn dễ thương lém...,1,đẹp như mô tả đóng gói kỹ lưỡng giá tốt quá đẹp mọi người ơi nên mua cho bé nhà mình nha mn bé nhà mình mang nhìn dễ thương lém,đẹp như_mô_tả đóng_gói_kỹ_lưỡng giá tốt_đẹp bé bé dễ_thương lém,134,3,1,1
5,"SP đẹp OK lắm nhe shop,giao hàng nhanh, hàng nhìn cưng lắm, mình ủng hộ shop dài dài nè...???",1,sp đẹp ok lắm nhe shop giao hàng nhanh hàng nhìn cưng lắm mình ủng hộ shop dài dài nè,sản_phẩm_đẹp ổn lắm cửa_hàng giao_hàng hàng cưng lắm ủng_hộ cửa_hàng dài_dài nè,91,2,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. phai tu chon dc nhung con vat tren vớ 5hi hoan hao nua",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình phai tu chon dc nhung con vat tren vớ 5hi hoan hao nua,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình tu_chon vớ hi_hoan_hao,211,4,0,1
5,"Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Chất lượng sản phẩm/dịch vụ rất tốt. Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.",1,gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình chất lượng sản phẩm dịch vụ rất tốt sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi,gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình chất_lượng sản_phẩm_dịch_vụ_rất_tốt sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi,154,4,0,1
5,Đẹp như mô tả. Giá tốt. Giao hàng nhanh bất ngờ. dễ thương lắm,1,đẹp như mô tả giá tốt giao hàng nhanh bất ngờ dễ thương lắm,đẹp như_mô_tả giá_tốt giao_hàng_dễ_thương lắm,59,3,1,1
3,hàng thì ok nhưng size thì quá nhỏ. mình đã trừ hao chọn size lớn nhất vậy mà lại giao size cỡ bé sơ sinh chắc 1 tháng mang vừa. Bùn bữa giờ mà chẳng thèm mún đánh giá lun óh.. thất vọng quá xá...,0,hàng thì ok nhưng size thì quá nhỏ mình đã trừ hao chọn size lớn nhất vậy mà lại giao size cỡ bé sơ sinh chắc 1 tháng mang vừa bùn bữa giờ mà chẳng thèm mún đánh giá lun óh thất vọng quá xá,hàng_ổn trừ_hao cỡ bé sơ_sinh bùn bữa giờ chẳng thèm_mún óh thất_vọng_xá,189,1,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Gửi sản phẩm/vé dịch vụ nhanh. Hàng rẻ và đẹp,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi gửi sản phẩm vé dịch vụ nhanh hàng rẻ và đẹp,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi gửi_sản_phẩm vé_dịch_vụ hàng rẻ đẹp,93,3,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. san pham tot va dep toi rat thich",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình san pham tot va dep toi rat thich,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình sản_phẩm_tốt thích,188,6,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. nón đẹp,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh nón đẹp,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ nón đẹp,122,4,0,1
5,được lắm vừa lòng,1,được lắm vừa lòng,lắm,17,0,0,1
5,Tạm ổn,1,tạm ổn,tạm ổn,6,1,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Nón quá xấu.tiền nào của nấy.quần dài thì vải đẹp.",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt nón quá xấu tiền nào của nấy quần dài thì vải đẹp,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt nón xấu tiền quần vải đẹp,135,8,1,1
5,Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt. rất ok,1,đẹp như mô tả chất lượng tuyệt vời giá tốt rất ok,đẹp như_mô_tả chất_lượng_tuyệt_vời giá_tốt ổn,49,5,0,1
3,sp k tot.. mau dãn.. đường may k đẹp nói chung k hài lòng,0,sp k tot mau dãn đường may k đẹp nói chung k hài lòng,sản_phẩm_không_tốt mau_dãn đường may_không_đẹp không_hài_lòng,71,0,1,0
1,Sản phẩm y như hình Shop gửi hàng rất nhanh,0,sản phẩm y như hình shop gửi hàng rất nhanh,sản_phẩm y_như hình_cửa_hàng gửi hàng,43,0,0,0
4,nón len thô rất nóg ạ,1,nón len thô rất nóg ạ,nón len_thô nóg,21,0,0,1
1,mua cái nón tắm cho bé mà shop đi giao cái đầm người lớn,0,mua cái nón tắm cho bé mà shop đi giao cái đầm người lớn,nón bé cửa_hàng đầm người_lớn,56,0,0,0
1,shop mất uy tin wa mua 2cai có chụp tai gjog nhau đến khi nhận hàng cái có cai không,0,shop mất uy tin wa mua 2cai có chụp tai gjog nhau đến khi nhận hàng cái có cai không,cửa_hàng uy_tin chụp tai_gjog hàng không,85,0,0,0
5,hàng OK đẹp như mô tả giáo hàng hơi lâu,1,hàng ok đẹp như mô tả giáo hàng hơi lâu,hàng_ổn đẹp như_mô_tả_giáo hàng,39,2,0,1
1,khg giong như mô tả,0,khg giong như mô tả,không_giong như_mô_tả,21,1,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Giao hàng nhanh",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình giao hàng nhanh,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình giao_hàng,170,4,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Mua lần 2, rất hài lòng",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt mua lần 2 rất hài lòng,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt hài_lòng,107,3,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. san pham gjong hjnh rat haj long",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi shop tư vấn hướng dẫn cực kỳ nhiệt tình san pham gjong hjnh rat haj long,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình sản_phẩm gjong hjnh,121,3,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. dễ thương",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình dễ thương,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình dễ_thương,165,4,1,1
